6.000000238418579102e-01,5.247410888671875000e+02,2.593752670288085938e+01,6.027039794921875000e+02,1.230009384155273438e+02
6.333333253860473633e-01,nan,nan,nan,nan
6.666666865348815918e-01,2.854940490722656250e+02,4.965214538574218750e+01,3.103363647460937500e+02,8.842380523681640625e+01
6.999999880790710449e-01,5.995043334960937500e+02,3.553387832641601562e+01,6.584558105468750000e+02,1.164775924682617188e+02
7.333333492279052734e-01,6.121036376953125000e+02,3.614570617675781250e+01,6.745966796875000000e+02,1.183412857055664062e+02
7.666666507720947266e-01,6.211170043945312500e+02,3.973690032958984375e+01,6.903323364257812500e+02,1.157960357666015625e+02
8.000000119209289551e-01,7.956755371093750000e+02,5.772368240356445312e+01,8.101881103515625000e+02,1.001144104003906250e+02
8.333333134651184082e-01,6.431863403320312500e+02,4.205937194824218750e+01,7.015964965820312500e+02,1.153008117675781250e+02
8.666666746139526367e-01,nan,nan,nan,nan
8.999999761581420898e-01,nan,nan,nan,nan
9.333333373069763184e-01,8.069485473632812500e+02,1.185043334960937500e+01,8.195788574218750000e+02,1.817028045654296875e+01
9.666666388511657715e-01,2.892857971191406250e+02,4.827620697021484375e+01,3.139317016601562500e+02,8.467742919921875000e+01
1.000000000000000000e+00,2.841499328613281250e+02,4.865398788452148438e+01,3.151162719726562500e+02,8.795220184326171875e+01
1.033333301544189453e+00,8.499116821289062500e+02,3.436164093017578125e+01,8.581365356445312500e+02,5.482694625854492188e+01
1.066666722297668457e+00,nan,nan,nan,nan
1.100000023841857910e+00,8.080688476562500000e+02,1.176816654205322266e+01,8.192588500976562500e+02,1.769298362731933594e+01
1.133333325386047363e+00,2.890030822753906250e+02,4.843957901000976562e+01,3.127963867187500000e+02,8.938689422607421875e+01
1.166666626930236816e+00,2.900798645019531250e+02,4.753334426879882812e+01,3.146985778808593750e+02,8.852378845214843750e+01
1.200000047683715820e+00,2.866466979980468750e+02,4.912276840209960938e+01,3.130860595703125000e+02,8.885472106933593750e+01
1.233333349227905273e+00,2.883046569824218750e+02,4.954539871215820312e+01,3.126003417968750000e+02,8.890267181396484375e+01
1.266666650772094727e+00,2.832055664062500000e+02,4.849929428100585938e+01,3.161784057617187500e+02,8.864405822753906250e+01
1.299999952316284180e+00,2.881323547363281250e+02,4.893764495849609375e+01,3.140535583496093750e+02,8.687026977539062500e+01
1.333333373069763184e+00,2.855313415527343750e+02,4.915129852294921875e+01,3.122598266601562500e+02,8.943228149414062500e+01
1.366666674613952637e+00,2.936232910156250000e+02,4.747370529174804688e+01,3.138445434570312500e+02,8.950048828125000000e+01
1.399999976158142090e+00,nan,nan,nan,nan
1.433333277702331543e+00,2.826771240234375000e+02,4.808717727661132812e+01,3.158218688964843750e+02,8.892127990722656250e+01
1.466666698455810547e+00,nan,nan,nan,nan
1.500000000000000000e+00,nan,nan,nan,nan
1.533333301544189453e+00,2.848867187500000000e+02,4.865354537963867188e+01,3.112165832519531250e+02,8.842602539062500000e+01
1.566666722297668457e+00,8.073677978515625000e+02,1.231541538238525391e+01,8.193059082031250000e+02,1.926345252990722656e+01
1.600000023841857910e+00,2.931875000000000000e+02,4.826173400878906250e+01,3.144442138671875000e+02,8.816806793212890625e+01
1.633333325386047363e+00,2.898878784179687500e+02,4.940255737304687500e+01,3.132317504882812500e+02,8.205474090576171875e+01
1.666666626930236816e+00,2.855792846679687500e+02,4.752275466918945312e+01,3.162162475585937500e+02,8.940518188476562500e+01
1.700000047683715820e+00,2.917381286621093750e+02,4.888694381713867188e+01,3.125009155273437500e+02,8.833470916748046875e+01
1.733333349227905273e+00,nan,nan,nan,nan
1.766666650772094727e+00,nan,nan,nan,nan
1.799999952316284180e+00,nan,nan,nan,nan
1.833333373069763184e+00,2.797984313964843750e+02,4.794202804565429688e+01,3.150940246582031250e+02,8.865637969970703125e+01
1.866666674613952637e+00,2.847775573730468750e+02,4.767473220825195312e+01,3.113488769531250000e+02,8.811736297607421875e+01
1.899999976158142090e+00,2.880667114257812500e+02,4.901009368896484375e+01,3.131377258300781250e+02,8.614505767822265625e+01
1.933333277702331543e+00,2.932566833496093750e+02,4.993827819824218750e+01,3.131946411132812500e+02,8.869119262695312500e+01
1.966666698455810547e+00,2.887833557128906250e+02,4.801353836059570312e+01,3.140771179199218750e+02,8.764308166503906250e+01
2.000000000000000000e+00,2.843844909667968750e+02,4.894469070434570312e+01,3.142003173828125000e+02,8.720037841796875000e+01
2.033333301544189453e+00,nan,nan,nan,nan
2.066666603088378906e+00,2.910439758300781250e+02,5.004432678222656250e+01,3.120001525878906250e+02,8.539726257324218750e+01
2.099999904632568359e+00,2.895055847167968750e+02,4.928024673461914062e+01,3.120354614257812500e+02,8.360285186767578125e+01
2.133333444595336914e+00,2.913974609375000000e+02,4.881694793701171875e+01,3.121085815429687500e+02,8.945674133300781250e+01
2.166666746139526367e+00,8.496777954101562500e+02,3.397626495361328125e+01,8.580380859375000000e+02,5.814236831665039062e+01
2.200000047683715820e+00,2.907766418457031250e+02,4.836388397216796875e+01,3.134709472656250000e+02,8.980683135986328125e+01
2.233333349227905273e+00,2.888951416015625000e+02,4.967994689941406250e+01,3.130548400878906250e+02,8.539826202392578125e+01
2.266666650772094727e+00,2.911157531738281250e+02,4.854966735839843750e+01,3.137932128906250000e+02,8.833668518066406250e+01
2.299999952316284180e+00,2.886051025390625000e+02,4.912510299682617188e+01,3.117669982910156250e+02,8.494211578369140625e+01
2.333333253860473633e+00,nan,nan,nan,nan
2.366666555404663086e+00,2.839259948730468750e+02,4.822950744628906250e+01,3.112264404296875000e+02,8.856948089599609375e+01
2.400000095367431641e+00,2.832875061035156250e+02,4.778252410888671875e+01,3.157661743164062500e+02,8.901792907714843750e+01
2.433333396911621094e+00,2.943240051269531250e+02,4.958309173583984375e+01,3.136289978027343750e+02,8.934368896484375000e+01
2.466666698455810547e+00,2.888730468750000000e+02,4.899458312988281250e+01,3.117357788085937500e+02,8.837161254882812500e+01
2.500000000000000000e+00,2.886293029785156250e+02,4.836982727050781250e+01,3.138546752929687500e+02,8.732111358642578125e+01
2.533333301544189453e+00,2.932442626953125000e+02,4.809364318847656250e+01,3.144134826660156250e+02,8.807550811767578125e+01
2.566666603088378906e+00,2.852204284667968750e+02,4.906251907348632812e+01,3.108302001953125000e+02,8.918247985839843750e+01
2.599999904632568359e+00,nan,nan,nan,nan
2.633333444595336914e+00,2.872975769042968750e+02,4.937583923339843750e+01,3.128070983886718750e+02,8.613643646240234375e+01
2.666666746139526367e+00,nan,nan,nan,nan
2.700000047683715820e+00,2.841374206542968750e+02,4.825795364379882812e+01,3.157399291992187500e+02,8.906111145019531250e+01
2.733333349227905273e+00,2.887673645019531250e+02,4.900521087646484375e+01,3.129595031738281250e+02,8.683207702636718750e+01
2.766666650772094727e+00,2.925291442871093750e+02,4.815007781982421875e+01,3.150195922851562500e+02,8.714528656005859375e+01
2.799999952316284180e+00,2.935291748046875000e+02,4.764709854125976562e+01,3.144619140625000000e+02,8.834336090087890625e+01
2.833333253860473633e+00,2.947285156250000000e+02,5.016622161865234375e+01,3.143693847656250000e+02,8.776378631591796875e+01
2.866666555404663086e+00,2.881761169433593750e+02,4.864394378662109375e+01,3.123367614746093750e+02,8.921646881103515625e+01
2.900000095367431641e+00,2.882005004882812500e+02,4.833314895629882812e+01,3.119900817871093750e+02,8.682679748535156250e+01
2.933333396911621094e+00,2.914168090820312500e+02,4.728278350830078125e+01,3.134201354980468750e+02,8.848152160644531250e+01
2.966666698455810547e+00,2.865422363281250000e+02,4.967241668701171875e+01,3.124782104492187500e+02,8.163116455078125000e+01
3.000000000000000000e+00,2.888426513671875000e+02,4.943130874633789062e+01,3.125185241699218750e+02,8.209046936035156250e+01
3.033333301544189453e+00,2.842918395996093750e+02,4.922589874267578125e+01,3.089144287109375000e+02,8.863037109375000000e+01
3.066666603088378906e+00,8.080325317382812500e+02,1.241735935211181641e+01,8.197062377929687500e+02,1.820104026794433594e+01
3.099999904632568359e+00,2.900793762207031250e+02,4.845885086059570312e+01,3.132387084960937500e+02,8.625488281250000000e+01
3.133333444595336914e+00,2.944771118164062500e+02,4.951980209350585938e+01,3.141715087890625000e+02,8.566449737548828125e+01
3.166666746139526367e+00,nan,nan,nan,nan
3.200000047683715820e+00,2.945247497558593750e+02,4.801185989379882812e+01,3.140561523437500000e+02,8.748796081542968750e+01
3.233333349227905273e+00,2.918902587890625000e+02,4.793926620483398438e+01,3.144233093261718750e+02,8.758010101318359375e+01
3.266666650772094727e+00,2.888860473632812500e+02,4.816529846191406250e+01,3.127214660644531250e+02,8.804679870605468750e+01
3.299999952316284180e+00,2.827010803222656250e+02,4.934772872924804688e+01,3.138602600097656250e+02,8.786305236816406250e+01
3.333333253860473633e+00,nan,nan,nan,nan
3.366666555404663086e+00,2.846145629882812500e+02,4.888115310668945312e+01,3.131280212402343750e+02,8.774013519287109375e+01
3.400000095367431641e+00,nan,nan,nan,nan
3.433333396911621094e+00,2.921076049804687500e+02,4.980484008789062500e+01,3.128180236816406250e+02,8.402450561523437500e+01
3.466666698455810547e+00,nan,nan,nan,nan
3.500000000000000000e+00,nan,nan,nan,nan
3.533333301544189453e+00,nan,nan,nan,nan
3.566666603088378906e+00,2.848125000000000000e+02,4.892892837524414062e+01,3.115950012207031250e+02,8.883190917968750000e+01
3.599999904632568359e+00,2.933389892578125000e+02,4.886863327026367188e+01,3.145888977050781250e+02,8.819874572753906250e+01
3.633333444595336914e+00,2.942749023437500000e+02,4.889449310302734375e+01,3.141047058105468750e+02,8.741788482666015625e+01
3.666666746139526367e+00,nan,nan,nan,nan
3.700000047683715820e+00,nan,nan,nan,nan
3.733333349227905273e+00,2.864379272460937500e+02,4.738376235961914062e+01,3.129324340820312500e+02,8.936152648925781250e+01
3.766666650772094727e+00,2.889396057128906250e+02,5.013813018798828125e+01,3.125760192871093750e+02,8.305855560302734375e+01
3.799999952316284180e+00,nan,nan,nan,nan
3.833333253860473633e+00,2.899881286621093750e+02,4.922454071044921875e+01,3.133756713867187500e+02,8.236492156982421875e+01
3.866666555404663086e+00,nan,nan,nan,nan
3.900000095367431641e+00,nan,nan,nan,nan
3.933333396911621094e+00,2.799710998535156250e+02,4.841935729980468750e+01,3.155671081542968750e+02,8.846202087402343750e+01
3.966666698455810547e+00,2.932705993652343750e+02,4.760653305053710938e+01,3.147602539062500000e+02,8.806960296630859375e+01
4.000000000000000000e+00,2.879782104492187500e+02,4.906215667724609375e+01,3.120394897460937500e+02,8.939836120605468750e+01
4.033333301544189453e+00,nan,nan,nan,nan
4.066666603088378906e+00,nan,nan,nan,nan
4.099999904632568359e+00,2.825286865234375000e+02,4.792264938354492188e+01,3.155355224609375000e+02,8.862220001220703125e+01
4.133333206176757812e+00,2.845209960937500000e+02,4.863883590698242188e+01,3.110975036621093750e+02,8.814555358886718750e+01
4.166666507720947266e+00,2.595645751953125000e+02,3.069369125366210938e+01,2.800369567871093750e+02,7.519055175781250000e+01
4.199999809265136719e+00,2.826033630371093750e+02,4.799535751342773438e+01,3.117356262207031250e+02,8.774822235107421875e+01
4.233333110809326172e+00,2.857265014648437500e+02,4.854023361206054688e+01,3.107797241210937500e+02,8.829763031005859375e+01
4.266666889190673828e+00,2.918209228515625000e+02,4.952308273315429688e+01,3.141923217773437500e+02,8.747306060791015625e+01
4.300000190734863281e+00,2.860585021972656250e+02,4.865774917602539062e+01,3.108911743164062500e+02,8.778455352783203125e+01
4.333333492279052734e+00,6.418688354492187500e+02,4.596925735473632812e+01,6.816526489257812500e+02,1.148703994750976562e+02
4.366666793823242188e+00,2.868726196289062500e+02,4.807929992675781250e+01,3.140924072265625000e+02,8.659466552734375000e+01
4.400000095367431641e+00,2.899326477050781250e+02,4.769749450683593750e+01,3.125647888183593750e+02,8.655451965332031250e+01
4.433333396911621094e+00,6.124525756835937500e+02,4.493180465698242188e+01,6.573731079101562500e+02,1.147677459716796875e+02
4.466666698455810547e+00,6.057739868164062500e+02,4.278072738647460938e+01,6.556854248046875000e+02,1.122430801391601562e+02
4.500000000000000000e+00,2.904799804687500000e+02,4.910351562500000000e+01,3.136697387695312500e+02,8.225923156738281250e+01
4.533333301544189453e+00,2.946304931640625000e+02,4.828366088867187500e+01,3.151923217773437500e+02,8.849696350097656250e+01
4.566666603088378906e+00,2.867533874511718750e+02,4.910889053344726562e+01,3.127287292480468750e+02,8.794308471679687500e+01
4.599999904632568359e+00,5.709784545898437500e+02,3.913089752197265625e+01,6.194150390625000000e+02,1.219387893676757812e+02
4.633333206176757812e+00,2.847477416992187500e+02,4.807384490966796875e+01,3.159168090820312500e+02,8.832913208007812500e+01
4.666666507720947266e+00,2.879938354492187500e+02,4.817666625976562500e+01,3.119961853027343750e+02,8.763195800781250000e+01
4.699999809265136719e+00,5.362304687500000000e+02,3.617741394042968750e+01,5.978184814453125000e+02,1.220633926391601562e+02
4.733333110809326172e+00,5.267476806640625000e+02,3.778960418701171875e+01,5.977062377929687500e+02,1.232962112426757812e+02
4.766666889190673828e+00,5.398765258789062500e+02,3.900799179077148438e+01,5.847830200195312500e+02,1.186297073364257812e+02
4.800000190734863281e+00,5.117289123535156250e+02,3.643226623535156250e+01,5.810082397460937500e+02,1.149629516601562500e+02
4.833333492279052734e+00,5.016479797363281250e+02,3.478804397583007812e+01,5.766552734375000000e+02,1.178895034790039062e+02
4.866666793823242188e+00,4.927843322753906250e+02,3.329551696777343750e+01,5.695592041015625000e+02,1.218151016235351562e+02
4.900000095367431641e+00,4.853917846679687500e+02,3.364017105102539062e+01,5.583682250976562500e+02,1.170755691528320312e+02
4.933333396911621094e+00,4.661330261230468750e+02,3.317237091064453125e+01,5.436341552734375000e+02,1.258484802246093750e+02
4.966666698455810547e+00,2.842359008789062500e+02,4.858432388305664062e+01,3.118023376464843750e+02,8.771477508544921875e+01
5.000000000000000000e+00,2.916018066406250000e+02,4.863150787353515625e+01,3.127706909179687500e+02,8.900056457519531250e+01
5.033333301544189453e+00,4.818242797851562500e+02,6.932243347167968750e+00,4.953334655761718750e+02,1.245868110656738281e+01
5.066666603088378906e+00,4.037298889160156250e+02,2.551062583923339844e+01,5.035890502929687500e+02,1.257047882080078125e+02
5.099999904632568359e+00,4.125856323242187500e+02,2.374328231811523438e+01,4.980513916015625000e+02,1.259860382080078125e+02
5.133333206176757812e+00,3.920928039550781250e+02,2.155575180053710938e+01,4.891546020507812500e+02,1.255985717773437500e+02
5.166666507720947266e+00,3.822638244628906250e+02,2.176305961608886719e+01,4.843414001464843750e+02,1.260374984741210938e+02
5.199999809265136719e+00,3.603580017089843750e+02,2.146465682983398438e+01,4.684848632812500000e+02,1.255574188232421875e+02
5.233333110809326172e+00,3.419885253906250000e+02,2.075639724731445312e+01,4.441853332519531250e+02,1.248452758789062500e+02
5.266666889190673828e+00,3.380270690917968750e+02,1.948075675964355469e+01,4.335044555664062500e+02,1.279908370971679688e+02
5.300000190734863281e+00,8.085925292968750000e+02,1.229270935058593750e+01,8.187806396484375000e+02,1.865199279785156250e+01
5.333333492279052734e+00,1.561804046630859375e+02,4.145808410644531250e+01,2.968512573242187500e+02,1.239563903808593750e+02
5.366666793823242188e+00,1.573393707275390625e+02,4.501251602172851562e+01,2.789253540039062500e+02,1.240770339965820312e+02
5.400000095367431641e+00,1.454254913330078125e+02,4.298495483398437500e+01,2.624167785644531250e+02,1.187912216186523438e+02
5.433333396911621094e+00,1.453824615478515625e+02,4.414454650878906250e+01,2.452979736328125000e+02,1.157850341796875000e+02
5.466666698455810547e+00,1.310691986083984375e+02,4.456335067749023438e+01,2.297764892578125000e+02,1.179518203735351562e+02
5.500000000000000000e+00,nan,nan,nan,nan
5.533333301544189453e+00,1.895479888916015625e+02,5.357340335845947266e+00,3.169166259765625000e+02,1.181934432983398438e+02
5.566666603088378906e+00,1.742904357910156250e+02,3.096089124679565430e+00,2.891604614257812500e+02,1.255744934082031250e+02
5.599999904632568359e+00,1.626774291992187500e+02,1.772300148010253906e+01,2.568532409667968750e+02,1.236450042724609375e+02
5.633333206176757812e+00,1.442266235351562500e+02,2.072671508789062500e+01,2.440399475097656250e+02,1.229336776733398438e+02
5.666666507720947266e+00,1.327711486816406250e+02,2.201790618896484375e+01,2.277443084716796875e+02,1.241328430175781250e+02
5.699999809265136719e+00,1.293969726562500000e+02,2.460520935058593750e+01,2.203465881347656250e+02,1.222604141235351562e+02
5.733333110809326172e+00,1.224569320678710938e+02,2.406785964965820312e+01,2.090559082031250000e+02,1.221663970947265625e+02
5.766666889190673828e+00,1.052814025878906250e+02,2.440054702758789062e+01,1.862698059082031250e+02,1.146114120483398438e+02
5.800000190734863281e+00,9.797672271728515625e+01,2.442973136901855469e+01,1.685050659179687500e+02,1.196775436401367188e+02
5.833333492279052734e+00,9.742628479003906250e+01,2.566700172424316406e+01,1.646459197998046875e+02,1.174391632080078125e+02
5.866666793823242188e+00,1.010788955688476562e+02,2.843058013916015625e+01,1.600775604248046875e+02,1.209184646606445312e+02
5.900000095367431641e+00,9.168895721435546875e+01,2.749327087402343750e+01,1.539053192138671875e+02,1.225788345336914062e+02
5.933333396911621094e+00,9.502235412597656250e+01,2.965112495422363281e+01,1.483205566406250000e+02,1.138529205322265625e+02
5.966666698455810547e+00,9.160907745361328125e+01,3.084440231323242188e+01,1.433586120605468750e+02,1.166234817504882812e+02
6.000000000000000000e+00,2.914124450683593750e+02,4.835226440429687500e+01,3.124121704101562500e+02,8.942703247070312500e+01
6.033333301544189453e+00,2.891538696289062500e+02,4.979426956176757812e+01,3.118610839843750000e+02,8.384030151367187500e+01
6.066666603088378906e+00,2.867097473144531250e+02,4.883506011962890625e+01,3.133051757812500000e+02,8.723759460449218750e+01
6.099999904632568359e+00,2.804047851562500000e+02,4.903313064575195312e+01,3.174434509277343750e+02,8.777494049072265625e+01
6.133333206176757812e+00,7.281593322753906250e+01,3.531710815429687500e+01,1.145378036499023438e+02,1.104243698120117188e+02
6.166666507720947266e+00,6.693801879882812500e+01,3.320227432250976562e+01,1.088428344726562500e+02,1.124163208007812500e+02
6.199999809265136719e+00,2.960935058593750000e+02,4.852318954467773438e+01,3.145846252441406250e+02,8.885929870605468750e+01
6.233333110809326172e+00,2.865538940429687500e+02,4.872644805908203125e+01,3.110630493164062500e+02,8.794355010986328125e+01
6.266666889190673828e+00,6.711161804199218750e+01,3.706517410278320312e+01,1.026045227050781250e+02,1.025435333251953125e+02
6.300000190734863281e+00,6.914418029785156250e+01,3.661286163330078125e+01,1.005327301025390625e+02,1.026097412109375000e+02
6.333333492279052734e+00,6.576062011718750000e+01,3.774435424804687500e+01,9.787744903564453125e+01,9.939096832275390625e+01
6.366666793823242188e+00,6.286493682861328125e+01,3.724461746215820312e+01,9.710243988037109375e+01,9.786212158203125000e+01
6.400000095367431641e+00,2.934277343750000000e+02,5.073450469970703125e+01,3.131090698242187500e+02,8.880437469482421875e+01
6.433333396911621094e+00,2.861719665527343750e+02,4.870230102539062500e+01,3.108428649902343750e+02,8.795919036865234375e+01
6.466666698455810547e+00,2.885671997070312500e+02,4.795211410522460938e+01,3.111847839355468750e+02,8.780481719970703125e+01
6.500000000000000000e+00,5.982116317749023438e+01,3.510094833374023438e+01,9.398908996582031250e+01,9.075215911865234375e+01
6.533333301544189453e+00,8.036334991455078125e+01,3.575107955932617188e+01,9.387602996826171875e+01,7.830078125000000000e+01
6.566666603088378906e+00,2.857530822753906250e+02,4.975121307373046875e+01,3.133924560546875000e+02,8.738659667968750000e+01
6.599999904632568359e+00,2.955870666503906250e+02,4.934331512451171875e+01,3.157389221191406250e+02,8.954316711425781250e+01
6.633333206176757812e+00,2.896498107910156250e+02,4.922521972656250000e+01,3.126098632812500000e+02,8.963464355468750000e+01
6.666666507720947266e+00,2.922637023925781250e+02,4.818879318237304688e+01,3.141920471191406250e+02,9.013422393798828125e+01
6.699999809265136719e+00,2.845625000000000000e+02,4.863134002685546875e+01,3.162760620117187500e+02,8.817834472656250000e+01
6.733333110809326172e+00,nan,nan,nan,nan
6.766666889190673828e+00,nan,nan,nan,nan
6.800000190734863281e+00,2.884747314453125000e+02,4.861653518676757812e+01,3.126703491210937500e+02,8.779193115234375000e+01
6.833333492279052734e+00,2.939476623535156250e+02,4.891336059570312500e+01,3.144641113281250000e+02,8.622040557861328125e+01
6.866666793823242188e+00,2.875578613281250000e+02,4.933113098144531250e+01,3.109559326171875000e+02,8.724540710449218750e+01
6.900000095367431641e+00,2.881007995605468750e+02,4.865489959716796875e+01,3.114544982910156250e+02,8.722451019287109375e+01
6.933333396911621094e+00,2.899606628417968750e+02,4.924469375610351562e+01,3.134094543457031250e+02,8.161452484130859375e+01
6.966666698455810547e+00,2.865271606445312500e+02,4.776073074340820312e+01,3.117181091308593750e+02,8.836728668212890625e+01
7.000000000000000000e+00,2.903201293945312500e+02,4.937677383422851562e+01,3.143054809570312500e+02,8.904891967773437500e+01
7.033333301544189453e+00,8.364391479492187500e+02,2.988550376892089844e+01,8.456891479492187500e+02,6.618913269042968750e+01
7.066666603088378906e+00,2.967615966796875000e+02,4.934982299804687500e+01,3.135997619628906250e+02,8.774153900146484375e+01
7.099999904632568359e+00,2.910307922363281250e+02,4.875680923461914062e+01,3.123244323730468750e+02,8.480652618408203125e+01
7.133333206176757812e+00,2.855273742675781250e+02,4.766156768798828125e+01,3.117242736816406250e+02,8.736115264892578125e+01
7.166666507720947266e+00,2.916524963378906250e+02,4.865940093994140625e+01,3.120392150878906250e+02,8.878200531005859375e+01
7.199999809265136719e+00,2.853083190917968750e+02,4.904291152954101562e+01,3.103214416503906250e+02,8.763890075683593750e+01
7.233333110809326172e+00,2.847860412597656250e+02,4.810684585571289062e+01,3.152758483886718750e+02,8.824397277832031250e+01
7.266666889190673828e+00,2.914122009277343750e+02,4.793015289306640625e+01,3.126309204101562500e+02,8.844082641601562500e+01
7.300000190734863281e+00,nan,nan,nan,nan
7.333333492279052734e+00,nan,nan,nan,nan
7.366666793823242188e+00,nan,nan,nan,nan
7.400000095367431641e+00,nan,nan,nan,nan
7.433333396911621094e+00,nan,nan,nan,nan
7.466666698455810547e+00,2.932530212402343750e+02,4.883287429809570312e+01,3.135146179199218750e+02,9.000993347167968750e+01
7.500000000000000000e+00,2.836473693847656250e+02,4.774610137939453125e+01,3.164721374511718750e+02,8.856024169921875000e+01
