0.000000000000000000e+00,nan,nan,nan,nan
3.333333333333333287e-02,nan,nan,nan,nan
6.666666666666666574e-02,nan,nan,nan,nan
1.000000000000000056e-01,nan,nan,nan,nan
1.333333402872085571e-01,9.153179931640625000e+02,2.096900749206542969e+01,1.009069885253906250e+03,1.270337142944335938e+02
1.666666716337203979e-01,nan,nan,nan,nan
2.000000029802322388e-01,9.173264160156250000e+02,1.182741165161132812e+01,1.008678833007812500e+03,1.272742156982421875e+02
2.333333343267440796e-01,9.189302368164062500e+02,1.413530445098876953e+01,1.006164489746093750e+03,1.262910461425781250e+02
2.666666805744171143e-01,nan,nan,nan,nan
3.000000119209289551e-01,9.223001098632812500e+02,9.832738876342773438e+00,1.002320495605468750e+03,1.280000000000000000e+02
3.333333432674407959e-01,9.216638183593750000e+02,8.330593109130859375e+00,1.000552429199218750e+03,1.280000000000000000e+02
3.666666746139526367e-01,9.210831909179687500e+02,1.226370716094970703e+01,1.000331298828125000e+03,1.279984283447265625e+02
4.000000059604644775e-01,9.140772705078125000e+02,1.140751934051513672e+01,1.003936218261718750e+03,1.256658935546875000e+02
4.333333373069763184e-01,9.147650756835937500e+02,1.460973834991455078e+01,1.003108154296875000e+03,1.259848556518554688e+02
4.666666686534881592e-01,9.160957641601562500e+02,1.390303421020507812e+01,1.003854003906250000e+03,1.256174850463867188e+02
5.000000000000000000e-01,9.225446166992187500e+02,1.426132202148437500e+01,1.004095825195312500e+03,1.280000000000000000e+02
5.333333611488342285e-01,9.164343872070312500e+02,1.282978630065917969e+01,1.005635803222656250e+03,1.258587722778320312e+02
5.666666626930236816e-01,9.186961059570312500e+02,1.265930843353271484e+01,1.006189514160156250e+03,1.253925704956054688e+02
6.000000238418579102e-01,9.197647094726562500e+02,1.703655433654785156e+01,1.003508728027343750e+03,1.277282714843750000e+02
6.333333253860473633e-01,9.241534423828125000e+02,1.521255207061767578e+01,1.001210998535156250e+03,1.273631439208984375e+02
6.666666865348815918e-01,9.175112304687500000e+02,1.265863037109375000e+01,1.006589477539062500e+03,1.253331832885742188e+02
6.999999880790710449e-01,9.171063232421875000e+02,1.391343116760253906e+01,1.008505249023437500e+03,1.261394577026367188e+02
7.333333492279052734e-01,9.157145385742187500e+02,6.160981178283691406e+00,1.012941101074218750e+03,1.267145690917968750e+02
7.666666507720947266e-01,9.242594604492187500e+02,1.895590400695800781e+01,9.995057373046875000e+02,1.277550582885742188e+02
8.000000119209289551e-01,9.197183227539062500e+02,1.347272682189941406e+01,1.008714172363281250e+03,1.254250030517578125e+02
8.333333134651184082e-01,9.201784667968750000e+02,1.248296070098876953e+01,1.007828674316406250e+03,1.259898529052734375e+02
8.666666746139526367e-01,9.187382812500000000e+02,1.450746250152587891e+01,1.010410461425781250e+03,1.267022399902343750e+02
8.999999761581420898e-01,9.275512695312500000e+02,5.534548282623291016e+00,1.020722534179687500e+03,1.234224395751953125e+02
9.333333373069763184e-01,9.207393188476562500e+02,9.347258567810058594e+00,1.017329345703125000e+03,1.278959732055664062e+02
9.666666388511657715e-01,9.136392822265625000e+02,1.513464927673339844e+01,1.024000000000000000e+03,1.265848159790039062e+02
1.000000000000000000e+00,9.124990844726562500e+02,2.456114959716796875e+01,1.024000000000000000e+03,1.279706497192382812e+02
1.033333301544189453e+00,nan,nan,nan,nan
1.066666722297668457e+00,nan,nan,nan,nan
1.100000023841857910e+00,nan,nan,nan,nan
1.133333325386047363e+00,nan,nan,nan,nan
1.166666626930236816e+00,nan,nan,nan,nan
1.200000047683715820e+00,nan,nan,nan,nan
1.233333349227905273e+00,nan,nan,nan,nan
1.266666650772094727e+00,nan,nan,nan,nan
1.299999952316284180e+00,9.044576416015625000e+02,2.410472106933593750e+01,1.022491760253906250e+03,1.258781890869140625e+02
1.333333373069763184e+00,nan,nan,nan,nan
1.366666674613952637e+00,nan,nan,nan,nan
1.399999976158142090e+00,nan,nan,nan,nan
1.433333277702331543e+00,nan,nan,nan,nan
1.466666698455810547e+00,nan,nan,nan,nan
1.500000000000000000e+00,nan,nan,nan,nan
1.533333301544189453e+00,9.052127075195312500e+02,2.996982192993164062e+01,1.020618713378906250e+03,1.267465667724609375e+02
1.566666722297668457e+00,nan,nan,nan,nan
1.600000023841857910e+00,nan,nan,nan,nan
1.633333325386047363e+00,nan,nan,nan,nan
1.666666626930236816e+00,6.874081420898437500e+02,3.301935195922851562e+01,7.336107788085937500e+02,1.053174362182617188e+02
1.700000047683715820e+00,nan,nan,nan,nan
1.733333349227905273e+00,nan,nan,nan,nan
1.766666650772094727e+00,nan,nan,nan,nan
1.799999952316284180e+00,6.329359741210937500e+02,2.380090141296386719e+01,6.936480102539062500e+02,1.150376052856445312e+02
1.833333373069763184e+00,6.320272827148437500e+02,2.373885154724121094e+01,6.826494750976562500e+02,1.121102905273437500e+02
1.866666674613952637e+00,6.167197265625000000e+02,1.932412910461425781e+01,6.779818115234375000e+02,1.153735809326171875e+02
1.899999976158142090e+00,5.956779174804687500e+02,1.572359848022460938e+01,6.686001586914062500e+02,1.204479141235351562e+02
1.933333277702331543e+00,5.740870971679687500e+02,1.301760768890380859e+01,6.607613525390625000e+02,1.240482101440429688e+02
1.966666698455810547e+00,5.550882568359375000e+02,1.517862987518310547e+01,6.333802490234375000e+02,1.243180236816406250e+02
2.000000000000000000e+00,5.380717773437500000e+02,1.267878150939941406e+01,5.998707275390625000e+02,1.221991729736328125e+02
2.033333301544189453e+00,5.041758422851562500e+02,1.433262825012207031e+01,5.758154296875000000e+02,1.246254501342773438e+02
2.066666603088378906e+00,4.677428283691406250e+02,9.814032554626464844e+00,5.584757690429687500e+02,1.214575653076171875e+02
2.099999904632568359e+00,4.497386169433593750e+02,1.492550086975097656e+01,5.257677001953125000e+02,1.214078598022460938e+02
2.133333444595336914e+00,4.400778198242187500e+02,1.499554443359375000e+01,4.943908386230468750e+02,1.217177276611328125e+02
2.166666746139526367e+00,4.069295654296875000e+02,1.350763797760009766e+01,4.714242248535156250e+02,1.256602859497070312e+02
2.200000047683715820e+00,nan,nan,nan,nan
2.233333349227905273e+00,nan,nan,nan,nan
2.266666650772094727e+00,nan,nan,nan,nan
2.299999952316284180e+00,nan,nan,nan,nan
2.333333253860473633e+00,3.450187988281250000e+02,2.546618080139160156e+01,4.011666870117187500e+02,1.182564468383789062e+02
2.366666555404663086e+00,3.404997863769531250e+02,2.779722404479980469e+01,3.926758422851562500e+02,1.157503814697265625e+02
2.400000095367431641e+00,0.000000000000000000e+00,3.169987869262695312e+01,3.937513351440429688e+01,8.477203369140625000e+01
2.433333396911621094e+00,nan,nan,nan,nan
2.466666698455810547e+00,3.175953369140625000e+02,3.076433372497558594e+01,3.690157470703125000e+02,1.058167648315429688e+02
